Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
51.902358,2079.65,-1.9,1,0
51.997715,2080.62,-1.95,1,0
52.104012,2079.87,-1.9,1,0
52.194662,2077.28,-1.95,1,0
52.294318,2076.98,-1.95,1,0
52.399065,2078.56,-1.9,1,0
52.502488,2080.36,-1.95,1,0
52.598601,2081.18,-2.0,1,0
52.694977,2080.62,-1.95,1,0
52.793837,2079.98,-1.95,1,0
52.899317,2079.12,-1.95,1,0
52.999686,2079.16,-1.9,1,0
53.102974,2079.31,-1.95,1,0
53.203564,2078.71,-1.95,1,0
53.304076,2079.76,-1.95,1,0
53.394856,2079.16,-1.95,1,0
53.503983,2079.27,-1.9,1,0
53.595888,2079.23,-1.9,1,0
53.698456,2078.74,-1.95,1,0
53.802626,2077.28,-1.95,1,0
53.899039,2076.94,-1.95,1,0
53.998911,2077.39,-1.95,1,0
54.096917,2076.83,-1.9,1,0
54.202688,2075.93,-1.95,1,0
54.303197,2078.03,-1.9,1,0
54.403106,2078.14,-1.9,1,0
54.502608,2075.89,-1.9,1,0
54.60014,2075.44,-1.95,1,0
54.703575,2077.21,-1.9,1,0
54.801644,2078.07,-1.95,1,0
54.898603,2078.86,-1.9,1,0
54.997753,2077.99,-1.9,1,0
55.107804,2078.48,-1.95,1,0
55.200822,2077.88,-1.95,1,0
55.293001,2077.09,-1.9,1,0
55.39324,2076.76,-1.95,1,0
55.50391,2073.64,-1.9,1,0
55.595068,2074.21,-1.9,1,0
55.693909,2076.94,-1.9,1,0
55.804913,2076.76,-1.9,1,0
55.904474,2075.93,-1.9,1,0
56.000647,2077.13,-1.9,1,0
56.093923,2076.16,-1.9,1,0
56.194719,2076.01,-1.9,1,0
56.3038,2074.24,-1.9,1,0
56.398419,2073.38,-1.9,1,0
56.499899,2073.94,-2.5,1,0
56.595073,2074.58,-59.1,1,0
56.693629,2074.32,-911.15,0,1
56.801383,2075.07,-777.9,0,1
56.901613,2073.31,-941.3,0,1
56.997546,2074.84,-665.7,0,1
57.095366,2074.51,-901.6,0,1
57.194731,2072.74,-1005.65,0,1
57.297073,2072.59,-1204.9,0,1
57.401047,2074.62,-936.5,0,1
57.500911,2074.88,-762.05,0,1
57.596796,2072.74,-554.35,0,1
57.696214,2072.41,-677.2,0,1
57.806672,2074.92,-841.15,0,1
57.901946,2075.74,-8.3,1,1
57.996011,2073.83,-2.25,1,0
58.094135,2071.73,-4.1,1,0
58.196433,2072.1,-696.0,1,1
58.293919,2071.28,-640.7,0,1
58.395593,2072.52,-376.15,0,1
58.5043,2072.56,0.5,1,0
58.607414,2071.95,-5.25,1,0
58.697313,2072.14,-5.45,1,0
58.803725,2072.1,-4.2,1,0
58.902816,2073.57,-3.0,1,0
58.996664,2073.19,-3.35,1,0
59.098589,2072.26,-3.4,1,0
59.195493,2071.5,-3.55,1,0
59.292443,2072.63,-3.25,1,0
59.394537,2071.8,-3.1,1,0
59.507404,2071.35,-3.0,1,0
59.604152,2071.88,-2.85,1,0
59.708456,2069.97,-2.2,1,0
59.805054,2068.58,-2.3,1,0
59.903186,2069.55,-2.25,1,0
59.999756,2069.03,-2.35,1,0
60.098452,2066.78,-2.35,1,0
60.198083,2071.39,-2.4,1,0
60.294618,2071.05,-2.35,1,0
60.397996,2069.52,-2.35,1,0
60.501652,2069.14,-2.4,1,0
60.600198,2068.92,-2.35,1,0
60.69423,2068.54,-2.4,1,0
60.794377,2069.29,-2.4,1,0
60.894489,2071.99,-2.35,1,0
61.003581,2073.19,-2.35,1,0
61.098048,2070.49,-2.35,1,0
61.197973,2068.09,-2.4,1,0
61.300128,2067.6,-2.4,1,0
61.394274,2069.55,-2.4,1,0
61.503353,2068.62,-2.45,1,0
61.599941,2069.14,-2.45,1,0
61.706164,2067.34,-2.45,1,0
61.800793,2067.49,-2.45,1,0
61.899805,2068.32,-2.45,1,0
61.995679,2066.7,-2.5,1,0
62.107335,2070.23,-2.45,1,0
62.206536,2068.13,-2.45,1,0
62.304415,2067.12,-2.5,1,0
62.39939,2066.52,-2.5,1,0
62.492135,2068.13,-2.5,1,0
62.60113,2067.34,-2.45,1,0
62.698454,2068.35,-2.45,1,0
62.810531,2068.73,-2.45,1,0
