Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
23.296628,44861.43,-2.05,1,0
23.401657,44840.87,-2.05,1,0
23.496565,44777.81,-2.05,1,0
23.598393,44716.36,-2.05,1,0
23.699592,44707.55,-2.05,1,0
23.802179,44492.71,-2.05,1,0
23.898386,44518.93,-2.05,1,0
24.000847,44462.63,-2.05,1,0
24.102441,44610.39,-2.05,1,0
24.198813,44861.39,-2.05,1,0
24.297146,45136.92,-2.05,1,0
24.407815,45684.79,-2.05,1,0
24.502858,46353.23,-2.05,1,0
24.591987,46648.42,-2.05,1,0
24.693636,46555.42,-2.05,1,0
24.79239,47026.06,-2.05,1,0
24.892374,47679.04,-2.05,1,0
24.994689,47856.51,-2.05,1,0
25.103105,47472.01,-2.05,1,0
25.199981,47871.52,-2.05,1,0
25.297643,48121.16,-2.05,1,0
25.391488,48157.18,-2.05,1,0
25.493361,48316.91,-2.05,1,0
25.592214,48028.55,-2.05,1,0
25.691519,47675.25,-2.05,1,0
25.792856,47040.31,-2.05,1,0
25.894456,46781.66,-2.05,1,0
25.992975,46903.54,-2.05,1,0
26.103444,46815.5,-2.05,1,0
26.202909,46893.9,-2.05,1,0
26.299733,46764.29,-2.05,1,0
26.392381,46262.41,-2.05,1,0
26.494926,46183.04,-2.05,1,0
26.596039,46274.49,-2.05,1,0
26.697644,46240.8,-2.05,1,0
26.798408,46179.96,-2.05,1,0
26.895681,46183.26,-2.05,1,0
26.997701,46337.96,-2.05,1,0
27.092659,46401.25,-2.05,1,0
27.192466,46510.3,-2.05,1,0
27.302965,46613.3,-2.05,1,0
27.395522,46752.78,-2.05,1,0
27.498076,46814.41,-2.05,1,0
27.59738,46712.07,-2.05,1,0
27.698829,46631.12,-2.05,1,0
27.796555,46624.6,-2.05,1,0
27.898035,46675.43,-2.05,1,0
27.996429,46710.16,-2.05,1,0
28.093855,46695.61,-2.05,1,0
28.192589,46703.64,-2.05,1,0
28.307176,46648.45,-2.05,1,0
28.391714,46585.96,-2.05,1,0
28.501138,46548.41,-2.05,1,0
28.596263,46436.55,-2.05,1,0
28.696615,46408.04,-2.05,1,0
28.797534,46470.72,-2.05,1,0
28.897667,46792.2,-2.05,1,0
28.997242,46878.11,-2.05,1,0
29.09379,46988.21,-2.05,1,0
29.205276,46964.2,-2.05,1,0
29.302972,46959.7,-2.05,1,0
29.396086,46985.84,-2.05,1,0
29.49574,46932.31,-2.05,1,0
29.598428,46839.39,-2.05,1,0
29.697934,46734.13,-2.05,1,0
29.79884,46709.79,-2.05,1,0
29.898493,46717.03,-2.05,1,0
30.000139,46817.3,-2.05,1,0
30.095104,46879.98,-2.05,1,0
30.193788,46962.81,-2.05,1,0
30.30318,46978.79,-2.05,1,0
30.398534,46965.25,-2.05,1,0
30.501269,46912.39,-2.05,1,0
30.602524,46844.01,-2.05,1,0
30.691031,46835.23,-2.05,1,0
30.79868,46865.8,-2.05,1,0
30.894239,47091.78,-2.05,1,0
30.993915,47015.1,-2.05,1,0
31.091454,46989.86,-2.05,1,0
31.202697,46930.85,-2.05,1,0
31.298773,46915.21,-2.05,1,0
31.393521,46919.41,-2.05,1,0
31.493216,46907.74,-2.05,1,0
31.601152,46908.64,-2.05,1,0
31.69103,46921.13,-2.05,1,0
31.794549,46926.12,-2.05,1,0
31.895628,46896.82,-2.05,1,0
31.995375,46809.35,-2.05,1,0
32.106349,46782.64,-2.05,1,0
32.203571,46791.08,-2.05,1,0
32.299463,46806.91,-2.05,1,0
32.396157,46800.34,-2.05,1,0
32.494779,46771.72,-2.05,1,0
32.5943,46769.47,-2.05,1,0
32.696136,46757.88,-2.05,1,0
32.796071,46696.62,-2.05,1,0
32.898644,46715.71,-2.05,1,0
32.997651,46715.19,-2.05,1,0
33.092774,46748.61,-2.05,1,0
33.205359,46776.71,-2.05,1,0
33.302942,46834.29,-2.05,1,0
33.398726,46886.17,-2.05,1,0
33.495074,46909.66,-2.05,1,0
33.59761,46886.85,-2.05,1,0
33.695611,46796.29,-2.05,1,0
33.797584,46744.71,-2.05,1,0
33.897051,46718.79,-2.05,1,0
33.99605,47172.62,-2.05,1,0
34.108043,47229.71,-2.05,1,0
34.192047,47193.55,-2.05,1,0
34.300159,47072.23,-2.05,1,0
34.395606,46897.69,-2.05,1,0
34.499041,47111.55,-2.05,1,0
34.594311,47146.25,-2.05,1,0
34.692173,46921.39,-2.05,1,0
34.795259,46943.98,-2.05,1,0
34.892046,46762.34,-2.05,1,0
