Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
190.396784,48615.47,-398.35,0,1
190.490604,48538.57,-427.7,0,1
190.589688,48620.05,-373.5,0,1
190.695314,48813.95,-340.9,0,1
190.791981,48796.39,-150.45,0,1
190.889747,48683.86,-184.05,0,1
190.996226,48478.29,-382.1,0,1
191.093198,48565.2,-438.65,0,1
191.198863,48574.95,-327.55,0,1
191.29778,48580.47,-312.0,0,1
191.404085,48514.0,-367.55,0,1
191.497323,48474.61,-442.85,0,1
191.59474,48446.77,-389.85,0,1
191.689915,48412.3,-365.65,0,1
191.787497,48358.77,-320.3,0,1
191.896467,48389.83,-401.35,0,1
191.99256,48392.3,-370.35,0,1
192.089208,48434.7,-373.2,0,1
192.200236,48431.54,-226.15,0,1
192.296467,48336.6,-297.5,0,1
192.392498,48452.25,-440.4,0,1
192.487802,49030.88,-321.0,0,1
192.587223,49322.66,-382.25,0,1
192.687239,49932.58,-371.4,0,1
192.794633,50909.29,-405.6,0,1
192.890671,51798.23,-330.2,0,1
192.98967,52896.53,-342.9,0,1
193.098724,53901.42,-378.25,0,1
193.194424,55384.41,-416.45,0,1
193.293138,56529.59,-434.2,0,1
193.388685,56396.42,-265.7,0,1
193.499758,55546.76,-436.75,0,1
193.599522,55399.11,-410.5,0,1
193.70348,55320.48,-423.9,0,1
193.790012,55451.89,-418.55,0,1
193.887694,55541.29,-527.05,0,1
193.995003,55639.79,-450.1,0,1
194.092046,55724.34,-456.3,0,1
194.193612,55355.07,-367.55,0,1
194.287215,55128.2,-454.2,0,1
194.386412,54961.68,-524.55,0,1
194.497107,54811.02,-517.9,0,1
194.592045,54725.34,-481.6,0,1
194.687481,54794.67,-462.75,0,1
194.795604,54757.27,-346.25,0,1
194.891968,54740.01,-339.25,0,1
194.990561,54727.33,-509.45,0,1
195.09078,54527.46,-618.8,0,1
195.187675,54224.66,-509.35,0,1
195.288973,53856.82,-522.85,0,1
195.385439,53190.52,-476.9,0,1
195.493976,52065.55,-488.55,0,1
195.590885,51212.58,-571.7,0,1
195.698038,50130.04,-376.6,0,1
195.793628,48895.16,-409.75,0,1
195.890376,48223.27,-562.45,0,1
195.997621,47852.8,-476.65,0,1
196.085185,47660.43,-435.9,0,1
196.185639,47994.82,-541.1,0,1
196.284215,48370.73,-409.75,0,1
196.391781,48729.81,-493.5,0,1
196.490586,48821.41,-436.4,0,1
196.589155,48781.99,-423.8,0,1
196.697789,48587.15,-404.3,0,1
196.79449,48522.89,-291.35,0,1
196.88567,48484.36,-347.25,0,1
196.998621,48489.91,-343.25,0,1
197.091193,48597.43,-441.5,0,1
197.198746,48642.18,-478.4,0,1
197.285951,48567.27,-476.7,0,1
197.388523,48554.06,-464.5,0,1
197.489749,48519.81,-446.45,0,1
197.586568,48673.73,-554.55,0,1
197.692728,48707.86,-496.0,0,1
197.786479,48714.54,-465.25,0,1
197.897953,48581.63,-509.1,0,1
197.990644,48747.44,-424.25,0,1
198.089756,48836.3,-314.85,0,1
198.197257,48900.98,-370.05,0,1
198.296156,48925.55,-418.65,0,1
198.403416,48707.41,-519.85,0,1
198.494049,48678.75,-460.05,0,1
198.589531,48621.85,-515.75,0,1
198.693946,48535.75,-498.9,0,1
198.786146,48517.75,-336.1,0,1
198.89521,48135.72,-609.55,0,1
198.991873,47261.52,-697.75,0,1
199.088295,46275.8,-426.05,0,1
199.198497,45921.08,-630.1,0,1
