Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
39.498031,47550.26,-759.55,0,1
39.596828,47096.8,-889.3,0,1
39.692662,47740.18,-810.55,0,1
39.796298,50068.79,-478.4,0,1
39.90218,51579.42,-634.05,0,1
40.001197,52894.28,-648.3,0,1
40.096087,53604.95,-738.55,0,1
40.202273,53925.95,-456.55,0,1
40.299197,53817.43,-564.8,0,1
40.394839,54017.74,-381.1,0,1
40.495602,53914.7,-548.0,0,1
40.591503,53576.26,-60.0,1,0
40.700943,53556.26,-306.7,1,1
40.799797,53789.97,-5.25,1,0
40.896878,54004.99,-445.55,1,1
40.995951,54244.62,-282.35,1,1
41.094444,54474.27,-367.2,1,1
41.203133,54501.43,-893.45,0,1
41.293803,54524.95,-650.2,0,1
41.401266,54658.98,-753.6,0,1
41.50031,54769.95,-259.1,1,1
41.608586,54725.42,-1.5,1,0
41.697901,54568.39,-787.15,1,1
41.794129,54166.89,-718.7,0,1
41.902792,54067.48,-321.0,0,1
41.993787,54416.39,-469.95,0,1
42.098816,54920.41,-472.25,0,1
42.198309,55541.17,-547.0,0,1
42.306958,56347.43,-445.2,0,1
42.403319,56779.35,-222.5,0,1
42.49855,57052.67,-527.2,0,1
42.606384,57094.35,-413.1,1,1
42.692214,57306.33,-4.0,1,0
42.803912,57482.53,-250.95,1,1
42.893488,57574.21,-179.1,1,1
43.001032,57078.21,-242.0,1,1
43.097311,57068.24,-695.3,0,1
43.197146,57019.17,-231.75,1,1
43.295307,57015.16,1.3,1,0
43.392467,56885.14,0.8,1,0
43.502225,57010.8,-761.75,1,1
43.59497,57022.81,-1073.5,0,1
43.701497,57032.34,-846.1,0,1
43.810328,56984.51,-881.75,0,1
43.906772,56977.68,-631.85,0,1
43.994358,56965.49,-598.9,0,1
44.095889,56988.37,-674.25,0,1
44.197718,57157.78,-408.6,0,1
44.295167,57062.87,-494.15,0,1
44.399395,57062.09,-403.1,0,1
44.497278,56978.7,-640.4,0,1
44.595401,57143.71,-509.0,0,1
